For M5|Adr     1|TO  8J-12TM.dat                |                      |                      |                      | 
For M5|Adr     2|TO  180718 FADI                |                      |                      |                      | 
For M5|Adr     3|TO 743261 58086 58086 1111    |                      |                      |                      | 
For M5|Adr     4|TO  Start-Line         BF     3|                      |                      |                      | 
For M5|Adr     3|KD1       8J                  3|                      |                      |Z       100.00000 m   | 
For M5|Adr     4|KD1       8J      14:19:323   3|Rb        1.29531 m   |HD         13.547 m   |                      | 
For M5|Adr     5|KD1       1M      14:20:383   3|Rf        1.48261 m   |HD         11.673 m   |                      | 
For M5|Adr     6|KD1       1M      14:20:38    3|                      |                      |Z        99.81270 m   | 
For M5|Adr     7|KD1       1M      14:21:393   3|Rb        1.12451 m   |HD         17.902 m   |                      | 
For M5|Adr     8|KD1       2M      14:22:373   3|Rf        1.51703 m   |HD         16.839 m   |                      | 
For M5|Adr     9|KD1       2M      14:22:37    3|                      |                      |Z        99.42018 m   | 
For M5|Adr    10|KD1       2M      14:23:343   3|Rb        1.16173 m   |HD         17.165 m   |                      | 
For M5|Adr    11|KD1       3M      14:24:223   3|Rf        1.54397 m   |HD         17.462 m   |                      | 
For M5|Adr    12|KD1       3M      14:24:22    3|                      |                      |Z        99.03794 m   | 
For M5|Adr    13|KD1       3M      14:25:373   3|Rb        1.23201 m   |HD         16.585 m   |                      | 
For M5|Adr    14|KD1       4M      14:26:413   3|Rf        1.37819 m   |HD         15.737 m   |                      | 
For M5|Adr    15|KD1       4M      14:26:41    3|                      |                      |Z        98.89176 m   | 
For M5|Adr    16|KD1       4M      14:28:203   3|Rb        1.39196 m   |HD         18.465 m   |                      | 
For M5|Adr    17|KD1       5M      14:29:283   3|Rf        1.20847 m   |HD         16.237 m   |                      | 
For M5|Adr    18|KD1       5M      14:29:28    3|                      |                      |Z        99.07525 m   | 
For M5|Adr    19|KD1       5M      14:30:493   3|Rb        1.49958 m   |HD         17.434 m   |                      | 
For M5|Adr    20|KD1       6M      14:31:393   3|Rf        1.17201 m   |HD         15.746 m   |                      | 
For M5|Adr    21|KD1       6M      14:31:39    3|                      |                      |Z        99.40282 m   | 
